internet_datetime	IP	samp_type	samp_num	calib_num	calib_rep	date	time	vbatt	vtherm	vint	vext	isobatt	contemp	pHtemp	press	pHint	pHext	O2_MN	O2_SN	O2con	O2sat	O2temp	Dphase	Bphase	Rphase	Bamp	Bpot	Ramp	Raw_Temp	SBEtemp	SBEcond	SBEsal	SBEday	SBEmon	SBEyear	SBEtime
2022-02-21T01:40:23Z	172.16.117.226	0	331	0	0	2022/02/21	01:40:10	15.92	0.54888	0.075457	-0.879525	5.72	16.83	43.285	2.406	7.832214	7.598849	5730	2254	305.335	99.649	16.283	30.428	32.203	40.354	8.150	589.9	696.6	323.6	16.2654	4.24685	33.4974	20	Feb	2022	17:54:13
2022-02-21T01:50:23Z	172.16.117.226	0	332	0	0	2022/02/21	01:50:10	15.92	0.54949	0.075439	-0.879547	5.72	16.81	43.251	2.598	7.832175	7.598998	5730	2254	305.089	99.539	16.269	30.443	32.218	40.367	8.149	590.2	696.7	324.1	16.2438	4.24548	33.5035	20	Feb	2022	18:04:13
2022-02-21T02:00:23Z	172.16.117.226	0	333	0	0	2022/02/21	02:00:10	15.92	0.54934	0.075582	-0.879418	5.72	16.8	43.259	2.562	7.834398	7.600935	5730	2254	306.366	99.877	16.232	30.412	32.187	40.334	8.147	589.4	696.8	325.3	16.2015	4.24141	33.5032	20	Feb	2022	18:14:13
2022-02-21T02:10:23Z	172.16.117.226	0	334	0	0	2022/02/21	02:10:10	15.92	0.54973	0.075628	-0.87941	5.72	16.77	43.238	2.645	7.835287	7.601374	5730	2254	306.621	99.913	16.21	30.412	32.187	40.333	8.146	589.3	696.9	326.0	16.1819	4.23915	33.4998	20	Feb	2022	18:24:13
2022-02-21T02:20:23Z	172.16.117.226	0	335	0	0	2022/02/21	02:20:10	15.92	0.55031	0.075811	-0.879215	5.68	16.76	43.205	2.758	7.838432	7.604945	5730	2254	307.386	100.11	16.185	30.394	32.169	40.314	8.144	588.9	697.2	326.8	16.1604	4.23705	33.4994	20	Feb	2022	18:34:13
2022-02-21T02:30:23Z	172.16.117.226	0	336	0	0	2022/02/21	02:30:10	15.92	0.55057	0.075746	-0.879304	5.72	16.73	43.191	2.736	7.837507	7.603745	5730	2254	308.547	100.451	16.168	30.360	32.135	40.278	8.143	588.0	697.2	327.4	16.1538	4.23595	33.4952	20	Feb	2022	18:44:13
2022-02-21T02:40:23Z	172.16.117.226	0	337	0	0	2022/02/21	02:40:10	15.92	0.55055	0.075781	-0.879308	5.72	16.72	43.192	2.635	7.838041	7.603662	5730	2254	308.7	100.485	16.16	30.357	32.132	40.275	8.143	588.0	697.4	327.6	16.147	4.23578	33.4994	20	Feb	2022	18:54:13
2022-02-21T02:50:23Z	172.16.117.226	0	338	0	0	2022/02/21	02:50:10	15.92	0.55032	0.075922	-0.879169	5.72	16.71	43.205	2.753	7.84021	7.605695	5730	2254	308.286	100.364	16.167	30.370	32.145	40.286	8.141	588.2	697.5	327.4	16.1656	4.23777	33.5013	20	Feb	2022	19:04:13
2022-02-21T03:00:23Z	172.16.117.226	0	339	0	0	2022/02/21	03:00:10	15.92	0.55165	0.075505	-0.879585	5.69	16.71	43.132	2.851	7.834093	7.600141	5730	2254	306.884	99.935	16.18	30.414	32.189	40.329	8.139	589.4	697.6	327.0	16.174	4.23953	33.5099	20	Feb	2022	19:14:13
2022-02-21T03:10:23Z	172.16.117.226	0	340	0	0	2022/02/21	03:10:10	15.92	0.55089	0.075924	-0.879193	5.72	16.7	43.174	2.875	7.840463	7.605767	5730	2254	306.834	99.798	16.123	30.439	32.214	40.356	8.141	590.1	697.5	328.8	16.082	4.22941	33.498	20	Feb	2022	19:24:13
2022-02-21T03:20:23Z	172.16.117.226	0	341	0	0	2022/02/21	03:20:10	15.92	0.55254	0.075766	-0.879424	5.72	16.68	43.083	2.891	7.838608	7.603422	5730	2254	308.739	100.252	16.045	30.403	32.178	40.315	8.137	589.1	697.7	331.4	15.9732	4.2193	33.5003	20	Feb	2022	19:34:13
2022-02-21T03:30:23Z	172.16.117.226	0	342	0	0	2022/02/21	03:30:10	15.92	0.55312	0.07574	-0.879431	5.69	16.64	43.051	2.827	7.838424	7.603784	5730	2254	307.982	99.945	16.016	30.442	32.217	40.352	8.136	590.1	698.0	332.3	15.9816	4.21808	33.4824	20	Feb	2022	19:44:13
2022-02-21T03:40:23Z	172.16.117.226	0	343	0	0	2022/02/21	03:40:10	15.92	0.55436	0.075554	-0.879674	5.69	16.59	42.983	2.963	7.83595	7.600916	5730	2254	308.024	99.834	15.957	30.464	32.239	40.374	8.135	590.8	698.2	334.2	15.9082	4.21072	33.4791	20	Feb	2022	19:54:13
2022-02-21T03:50:23Z	172.16.117.226	0	344	0	0	2022/02/21	03:50:10	15.92	0.55423	0.075596	-0.879664	5.72	16.55	42.99	2.948	7.836565	7.60097	5730	2254	307.439	99.517	15.897	30.509	32.284	40.414	8.130	592.0	698.5	336.2	15.8283	4.20059	33.4566	20	Feb	2022	20:04:13
2022-02-21T04:00:23Z	172.16.117.226	0	345	0	0	2022/02/21	04:00:10	15.92	0.55616	0.075342	-0.879984	5.69	16.5	42.884	3.034	7.833272	7.597421	5730	2254	306.81	99.196	15.842	30.555	32.330	40.459	8.129	593.2	698.8	338.0	15.7857	4.19961	33.484	20	Feb	2022	20:14:13
2022-02-21T04:10:23Z	172.16.117.226	0	346	0	0	2022/02/21	04:10:10	15.92	0.55726	0.075507	-0.879873	5.72	16.44	42.824	3.059	7.836349	7.60007	5730	2254	305.895	98.708	15.751	30.625	32.400	40.527	8.127	595.1	699.2	340.9	15.6556	4.1844	33.4587	20	Feb	2022	20:24:13
2022-02-21T04:20:23Z	172.16.117.226	0	347	0	0	2022/02/21	04:20:10	15.92	0.55747	0.075497	-0.879924	5.69	16.39	42.812	3.061	7.836265	7.599436	5730	2254	305.198	98.502	15.76	30.647	32.422	40.544	8.123	595.6	699.6	340.6	15.7167	4.19403	33.4928	20	Feb	2022	20:34:13
2022-02-21T04:30:23Z	172.16.117.226	0	348	0	0	2022/02/21	04:30:10	15.92	0.55735	0.075276	-0.88015	5.69	16.37	42.819	3.296	7.832703	7.595719	5730	2254	303.008	97.859	15.79	30.714	32.489	40.610	8.121	597.4	699.7	339.6	15.7737	4.19898	33.4885	20	Feb	2022	20:44:13
2022-02-21T04:40:23Z	172.16.117.226	0	349	0	0	2022/02/21	04:40:10	15.92	0.55736	0.075339	-0.880124	5.72	16.36	42.818	3.246	7.8337	7.596151	5730	2254	302.196	97.558	15.772	30.752	32.527	40.647	8.120	598.4	699.9	340.2	15.7405	4.19618	33.4918	20	Feb	2022	20:54:13
2022-02-21T04:50:23Z	172.16.117.226	0	350	0	0	2022/02/21	04:50:10	15.92	0.55734	0.075204	-0.880275	5.69	16.35	42.819	3.324	7.831547	7.593721	5730	2254	301.948	97.504	15.784	30.756	32.531	40.650	8.119	598.4	699.8	339.8	15.7621	4.1986	33.495	20	Feb	2022	21:04:13
2022-02-21T05:00:23Z	172.16.117.226	0	351	0	0	2022/02/21	05:00:10	15.92	0.55712	0.075342	-0.880137	5.72	16.35	42.832	3.5	7.833659	7.595749	5730	2254	301.98	97.533	15.793	30.751	32.526	40.644	8.118	598.1	699.8	339.5	15.7768	4.19996	33.4946	20	Feb	2022	21:14:13
2022-02-21T05:10:23Z	172.16.117.226	0	352	0	0	2022/02/21	05:10:10	15.92	0.55687	0.075331	-0.880148	5.72	16.35	42.845	3.497	7.833387	7.595375	5730	2254	302.219	97.672	15.823	30.730	32.505	40.623	8.118	597.7	699.7	338.6	15.8343	4.20564	33.4965	20	Feb	2022	21:24:13
2022-02-21T05:20:24Z	172.16.117.226	0	353	0	0	2022/02/21	05:20:11	15.92	0.55631	0.075014	-0.880424	5.72	16.36	42.876	3.396	7.828112	7.59052	5730	2254	300.272	97.149	15.874	30.781	32.556	40.674	8.118	598.9	699.7	336.9	15.9131	4.21218	33.4879	20	Feb	2022	21:34:14
2022-02-21T05:30:23Z	172.16.117.226	0	354	0	0	2022/02/21	05:30:10	15.92	0.55566	0.075219	-0.880229	5.69	16.39	42.912	3.453	7.831116	7.593106	5730	2254	299.205	96.793	15.869	30.822	32.597	40.719	8.122	600.1	699.4	337.1	15.8782	4.20939	33.4926	20	Feb	2022	21:44:13
2022-02-21T05:40:23Z	172.16.117.226	0	355	0	0	2022/02/21	05:40:10	15.92	0.5561	0.074899	-0.880498	5.69	16.4	42.887	3.538	7.82619	7.589179	5730	2254	298.389	96.564	15.886	30.846	32.621	40.741	8.121	600.6	699.3	336.5	15.9034	4.20876	33.4657	20	Feb	2022	21:54:13
2022-02-21T05:50:23Z	172.16.117.226	0	356	0	0	2022/02/21	05:50:10	15.92	0.55539	0.075205	-0.880144	5.69	16.41	42.926	3.498	7.830794	7.594251	5730	2254	297.798	96.473	15.935	30.848	32.623	40.743	8.121	600.6	699.1	335.0	15.9724	4.21874	33.496	20	Feb	2022	22:04:13
2022-02-21T06:00:23Z	172.16.117.226	0	357	0	0	2022/02/21	06:00:10	15.92	0.55496	0.075063	-0.880268	5.69	16.44	42.949	3.681	7.828366	7.591927	5730	2254	299.164	96.943	15.948	30.791	32.566	40.690	8.124	599.1	698.7	334.5	15.9698	4.21814	33.4928	20	Feb	2022	22:14:13
2022-02-21T06:10:23Z	172.16.117.226	0	358	0	0	2022/02/21	06:10:10	15.92	0.55491	0.074824	-0.880498	5.69	16.45	42.952	3.536	7.824536	7.588219	5730	2254	298.52	96.66	15.912	30.830	32.605	40.727	8.122	600.0	698.5	335.7	15.912	4.21063	33.4751	20	Feb	2022	22:24:13
2022-02-21T06:20:23Z	172.16.117.226	0	359	0	0	2022/02/21	06:20:10	15.92	0.55511	0.07482	-0.880458	5.72	16.45	42.941	3.761	7.824546	7.58901	5730	2254	296.921	96.183	15.932	30.882	32.657	40.780	8.123	601.4	698.3	335.0	15.9332	4.21572	33.5024	20	Feb	2022	22:34:13
2022-02-21T06:30:23Z	172.16.117.226	0	360	0	0	2022/02/21	06:30:10	15.92	0.55541	0.074744	-0.880516	5.69	16.45	42.925	3.714	7.823452	7.588345	5730	2254	296.308	95.972	15.926	30.907	32.682	40.806	8.124	602.0	698.3	335.2	15.9268	4.21448	33.4967	20	Feb	2022	22:44:13
2022-02-21T06:40:23Z	172.16.117.226	0	361	0	0	2022/02/21	06:40:10	15.92	0.55547	0.075013	-0.880235	5.69	16.45	42.922	3.741	7.827761	7.592866	5730	2254	296.944	96.158	15.916	30.888	32.663	40.787	8.125	601.5	698.2	335.6	15.9098	4.21301	33.4981	20	Feb	2022	22:54:13
2022-02-21T06:50:23Z	172.16.117.226	0	362	0	0	2022/02/21	06:50:10	15.92	0.5557	0.074988	-0.880261	5.72	16.45	42.909	3.752	7.827449	7.592636	5730	2254	297.746	96.37	15.893	30.867	32.642	40.767	8.125	600.8	698.1	336.3	15.8854	4.20803	33.4744	20	Feb	2022	23:04:13
2022-02-21T07:00:23Z	172.16.117.226	0	363	0	0	2022/02/21	07:00:10	15.92	0.55639	0.075051	-0.880216	5.69	16.44	42.871	3.957	7.828728	7.593903	5730	2254	299.734	96.849	15.813	30.826	32.601	40.725	8.124	599.7	698.2	338.9	15.7578	4.1967	33.4817	20	Feb	2022	23:14:13
2022-02-21T07:10:23Z	172.16.117.226	0	364	0	0	2022/02/21	07:10:10	15.92	0.5571	0.075056	-0.88019	5.69	16.4	42.833	3.824	7.829082	7.594884	5730	2254	301.543	97.41	15.802	30.763	32.538	40.660	8.121	598.1	698.3	339.3	15.7748	4.19929	33.4903	20	Feb	2022	23:24:13
2022-02-21T07:20:23Z	172.16.117.226	0	365	0	0	2022/02/21	07:20:10	15.92	0.5565	0.075118	-0.880112	5.69	16.37	42.866	3.987	7.829844	7.59565	5730	2254	301.234	97.417	15.853	30.753	32.528	40.649	8.121	597.8	698.4	337.6	15.8587	4.20853	33.5015	20	Feb	2022	23:34:13
2022-02-21T07:30:23Z	172.16.117.226	0	366	0	0	2022/02/21	07:30:10	15.92	0.55535	0.075201	-0.880017	5.69	16.39	42.928	3.72	7.830714	7.59624	5730	2254	300.59	97.268	15.882	30.766	32.541	40.661	8.120	598.1	698.4	336.7	15.8922	4.21112	33.4962	20	Feb	2022	23:44:13
2022-02-21T07:40:23Z	172.16.117.226	0	367	0	0	2022/02/21	07:40:10	15.92	0.55668	0.075208	-0.880032	5.69	16.4	42.856	3.868	7.831352	7.597072	5730	2254	302.417	97.767	15.838	30.716	32.491	40.613	8.122	596.8	698.2	338.1	15.8181	4.20365	33.4925	20	Feb	2022	23:54:13
2022-02-21T07:50:23Z	172.16.117.226	0	368	0	0	2022/02/21	07:50:10	15.92	0.55629	0.075008	-0.880225	5.72	16.39	42.877	3.805	7.828002	7.59368	5730	2254	301.302	97.477	15.871	30.744	32.519	40.639	8.121	597.4	698.3	337.0	15.8886	4.21058	33.4944	21	Feb	2022	00:04:13
2022-02-21T08:00:23Z	172.16.117.226	0	369	0	0	2022/02/21	08:00:10	15.92	0.55536	0.075001	-0.880199	5.72	16.39	42.928	3.767	7.827535	7.593348	5730	2254	299.961	97.079	15.889	30.786	32.561	40.682	8.121	598.6	698.2	336.4	15.9078	4.21272	33.4973	21	Feb	2022	00:14:13
2022-02-21T08:10:23Z	172.16.117.226	0	370	0	0	2022/02/21	08:10:10	15.92	0.55545	0.075103	-0.88008	5.69	16.41	42.923	3.71	7.829187	7.595315	5730	2254	299.625	97.053	15.929	30.782	32.557	40.679	8.122	598.4	698.0	335.1	15.9561	4.21755	33.4993	21	Feb	2022	00:24:13
2022-02-21T08:20:23Z	172.16.117.226	0	371	0	0	2022/02/21	08:20:10	15.92	0.55549	0.074998	-0.880181	5.69	16.43	42.921	3.591	7.827535	7.593739	5730	2254	299.883	97.094	15.908	30.781	32.556	40.679	8.123	598.4	697.9	335.8	15.9111	4.21362	33.5023	21	Feb	2022	00:34:13
2022-02-21T08:30:23Z	172.16.117.226	0	372	0	0	2022/02/21	08:30:10	15.92	0.55556	0.075529	-0.879653	5.72	16.43	42.917	3.78	7.83603	7.602211	5730	2254	302.989	98.096	15.907	30.667	32.442	40.566	8.124	595.4	697.8	335.9	15.9063	4.21313	33.502	21	Feb	2022	00:44:13
2022-02-21T08:40:23Z	172.16.117.226	0	373	0	0	2022/02/21	08:40:10	15.92	0.55568	0.075633	-0.879532	5.72	16.43	42.91	3.906	7.837727	7.604247	5730	2254	305.893	99.012	15.895	30.566	32.341	40.465	8.124	592.7	697.7	336.2	15.8881	4.21139	33.502	21	Feb	2022	00:54:13
2022-02-21T08:50:23Z	172.16.117.226	0	374	0	0	2022/02/21	08:50:10	15.92	0.55497	0.07551	-0.879692	5.69	16.43	42.949	3.812	7.835487	7.601129	5730	2254	305.059	98.728	15.888	30.599	32.374	40.498	8.123	593.4	697.7	336.5	15.8829	4.21076	33.5008	21	Feb	2022	01:04:13
2022-02-21T09:00:23Z	172.16.117.226	0	375	0	0	2022/02/21	09:00:10	15.92	0.55567	0.075672	-0.879521	5.69	16.42	42.911	3.703	7.83835	7.60441	5730	2254	305.472	98.862	15.889	30.584	32.359	40.480	8.121	593.0	697.7	336.4	15.886	4.21109	33.5012	21	Feb	2022	01:14:13
2022-02-21T09:10:23Z	172.16.117.226	0	376	0	0	2022/02/21	09:10:10	15.92	0.5557	0.075622	-0.879589	5.69	16.42	42.909	3.546	7.837563	7.603349	5730	2254	306.234	99.089	15.88	30.560	32.335	40.460	8.124	592.4	697.7	336.7	15.8718	4.20968	33.5007	21	Feb	2022	01:24:13
2022-02-21T09:20:23Z	172.16.117.226	0	377	0	0	2022/02/21	09:20:10	15.92	0.55621	0.075452	-0.879781	5.72	16.41	42.881	3.687	7.835061	7.600701	5730	2254	305.328	98.736	15.851	30.605	32.380	40.503	8.123	593.8	697.8	337.7	15.8317	4.20585	33.5006	21	Feb	2022	01:34:13
2022-02-21T09:30:23Z	172.16.117.226	0	378	0	0	2022/02/21	09:30:10	15.92	0.55624	0.07562	-0.879608	5.69	16.4	42.88	3.637	7.837742	7.603474	5730	2254	304.13	98.329	15.842	30.652	32.427	40.548	8.121	594.8	697.8	338.0	15.8257	4.20508	33.4987	21	Feb	2022	01:44:13
2022-02-21T09:40:23Z	172.16.117.226	0	379	0	0	2022/02/21	09:40:10	15.92	0.55645	0.075463	-0.879818	5.72	16.39	42.868	3.621	7.835321	7.600303	5730	2254	304.832	98.54	15.834	30.630	32.405	40.527	8.123	594.3	697.9	338.2	15.8224	4.20477	33.4988	21	Feb	2022	01:54:13
2022-02-21T09:50:23Z	172.16.117.226	0	380	0	0	2022/02/21	09:50:10	15.91	0.55677	0.075452	-0.879839	5.69	16.38	42.851	3.679	7.835281	7.600223	5730	2254	304.183	98.306	15.822	30.658	32.433	40.555	8.122	595.1	697.9	338.6	15.8111	4.20374	33.4992	21	Feb	2022	02:04:13
2022-02-21T10:00:23Z	172.16.117.226	0	381	0	0	2022/02/21	10:00:10	15.91	0.55692	0.075429	-0.879909	5.69	16.37	42.842	3.48	7.834964	7.599227	5730	2254	303.462	98.057	15.815	30.687	32.462	40.583	8.120	595.8	698.0	338.8	15.8035	4.20313	33.5003	21	Feb	2022	02:14:13
2022-02-21T10:10:23Z	172.16.117.226	0	382	0	0	2022/02/21	10:10:10	15.91	0.5569	0.075495	-0.879848	5.72	16.36	42.844	3.488	7.836014	7.600177	5730	2254	303.256	97.973	15.807	30.698	32.473	40.592	8.119	596.1	698.1	339.1	15.796	4.20228	33.499	21	Feb	2022	02:24:13
2022-02-21T10:20:23Z	172.16.117.226	0	383	0	0	2022/02/21	10:20:10	15.91	0.55695	0.075542	-0.87982	5.69	16.35	42.841	3.305	7.836779	7.600661	5730	2254	303.322	97.985	15.802	30.698	32.473	40.593	8.120	596.1	698.1	339.3	15.7953	4.20219	33.4988	21	Feb	2022	02:34:13
2022-02-21T10:30:24Z	172.16.117.226	0	384	0	0	2022/02/21	10:30:11	15.91	0.55711	0.075497	-0.879888	5.72	16.35	42.832	3.467	7.836133	7.599715	5730	2254	302.984	97.874	15.801	30.711	32.486	40.605	8.120	596.5	698.2	339.3	15.7953	4.2023	33.4998	21	Feb	2022	02:44:14
2022-02-21T10:40:23Z	172.16.117.226	0	385	0	0	2022/02/21	10:40:10	15.91	0.55724	0.075658	-0.879756	5.72	16.34	42.825	3.243	7.838751	7.601922	5730	2254	302.875	97.813	15.789	30.720	32.495	40.613	8.118	596.6	698.3	339.7	15.7785	4.20056	33.4985	21	Feb	2022	02:54:13
2022-02-21T10:50:23Z	172.16.117.226	0	386	0	0	2022/02/21	10:50:10	15.91	0.55674	0.075544	-0.879894	5.69	16.33	42.852	3.381	7.836729	7.599322	5730	2254	303.003	97.846	15.785	30.717	32.492	40.610	8.118	596.6	698.3	339.8	15.7789	4.20065	33.499	21	Feb	2022	03:04:13
2022-02-21T11:00:23Z	172.16.117.226	0	387	0	0	2022/02/21	11:00:10	15.91	0.55751	0.07575	-0.879694	5.72	16.33	42.81	3.102	7.840326	7.603122	5730	2254	303.475	98.003	15.787	30.698	32.473	40.591	8.118	596.1	698.4	339.7	15.784	4.2013	33.5005	21	Feb	2022	03:14:13
2022-02-21T11:10:23Z	172.16.117.226	0	388	0	0	2022/02/21	11:10:10	15.91	0.55735	0.075874	-0.879618	5.69	16.33	42.819	3.249	7.842229	7.60421	5730	2254	304.213	98.208	15.771	30.678	32.453	40.569	8.117	595.4	698.4	340.2	15.7587	4.19895	33.501	21	Feb	2022	03:24:13
2022-02-21T11:20:23Z	172.16.117.226	0	389	0	0	2022/02/21	11:20:10	15.91	0.55782	0.075555	-0.879962	5.72	16.32	42.793	3.229	7.837339	7.599095	5730	2254	303.12	97.787	15.739	30.731	32.506	40.622	8.116	597.0	698.5	341.3	15.6984	4.19424	33.5102	21	Feb	2022	03:34:13
2022-02-21T11:30:24Z	172.16.117.226	0	390	0	0	2022/02/21	11:30:11	15.91	0.55906	0.075071	-0.880535	5.69	16.29	42.726	3.196	7.830093	7.590954	5730	2254	299.497	96.457	15.66	30.897	32.672	40.789	8.116	601.3	698.6	343.8	15.5948	4.18369	33.5039	21	Feb	2022	03:44:14
2022-02-21T11:40:26Z	172.16.117.226	0	391	0	0	2022/02/21	11:40:13	15.91	0.5621	0.074351	-0.881385	5.72	16.25	42.56	3.135	7.819801	7.579807	5730	2254	295.132	94.581	15.429	31.158	32.933	41.046	8.113	608.3	698.9	351.3	15.2786	4.149	33.462	21	Feb	2022	03:54:16
2022-02-21T11:50:26Z	172.16.117.226	0	392	0	0	2022/02/21	11:50:13	15.91	0.55955	0.076092	-0.879569	5.69	16.16	42.699	2.92	7.846588	7.606751	5730	2254	299.949	96.588	15.653	30.884	32.659	40.770	8.111	601.0	699.7	344.1	15.6874	4.19213	33.5007	21	Feb	2022	04:04:16
2022-02-21T12:00:26Z	172.16.117.226	0	393	0	0	2022/02/21	12:00:13	15.91	0.55968	0.075854	-0.879851	5.69	16.18	42.692	2.955	7.842844	7.602355	5730	2254	303.227	97.575	15.62	30.776	32.551	40.661	8.110	598.2	699.6	345.1	15.6066	4.18452	33.5014	21	Feb	2022	04:14:16
2022-02-21T12:10:26Z	172.16.117.226	0	394	0	0	2022/02/21	12:10:13	15.91	0.56078	0.075753	-0.880024	5.72	16.18	42.632	2.905	7.841665	7.600482	5730	2254	301.753	96.931	15.539	30.864	32.639	40.748	8.109	600.6	699.8	347.8	15.4828	4.17304	33.5039	21	Feb	2022	04:24:16
2022-02-21T12:20:26Z	172.16.117.226	0	395	0	0	2022/02/21	12:20:13	15.91	0.56163	0.07594	-0.879887	5.72	16.14	42.586	2.959	7.844978	7.603337	5730	2254	302.528	97.067	15.484	30.858	32.633	40.740	8.107	600.3	699.9	349.5	15.4421	4.16827	33.4957	21	Feb	2022	04:34:16
2022-02-21T12:30:26Z	172.16.117.226	0	396	0	0	2022/02/21	12:30:13	15.91	0.56164	0.076127	-0.879718	5.72	16.1	42.585	2.805	7.84797	7.606054	5730	2254	303.938	97.537	15.493	30.803	32.578	40.683	8.106	598.9	700.3	349.3	15.4722	4.17117	33.4962	21	Feb	2022	04:44:16
2022-02-21T12:40:25Z	172.16.117.226	0	397	0	0	2022/02/21	12:40:12	15.91	0.56157	0.076409	-0.879465	5.72	16.08	42.59	2.865	7.852436	7.610032	5730	2254	305.405	98.03	15.504	30.745	32.520	40.624	8.104	597.5	700.5	348.9	15.5018	4.17375	33.4941	21	Feb	2022	04:54:15
2022-02-21T12:50:24Z	172.16.117.226	0	398	0	0	2022/02/21	12:50:11	15.91	0.56114	0.07648	-0.879408	5.72	16.08	42.613	2.895	7.853412	7.610601	5730	2254	307.178	98.664	15.534	30.668	32.443	40.547	8.104	595.4	700.5	347.9	15.5427	4.17784	33.4959	21	Feb	2022	05:04:14
2022-02-21T13:00:23Z	172.16.117.226	0	399	0	0	2022/02/21	13:00:10	15.91	0.56073	0.076432	-0.879451	5.69	16.09	42.635	2.714	7.852478	7.609584	5730	2254	307.879	98.931	15.554	30.634	32.409	40.512	8.103	594.6	700.6	347.3	15.565	4.17988	33.4953	21	Feb	2022	05:14:13
2022-02-21T13:10:23Z	172.16.117.226	0	400	0	0	2022/02/21	13:10:10	15.91	0.56096	0.076382	-0.879512	5.69	16.09	42.623	3.078	7.851762	7.608793	5730	2254	307.516	98.817	15.555	30.647	32.422	40.526	8.104	594.9	700.6	347.3	15.5569	4.17953	33.499	21	Feb	2022	05:24:13
2022-02-21T13:20:23Z	172.16.117.226	0	401	0	0	2022/02/21	13:20:10	15.91	0.56088	0.07648	-0.879434	5.72	16.09	42.627	2.724	7.853307	7.609973	5730	2254	307.891	98.927	15.55	30.635	32.410	40.514	8.104	594.6	700.5	347.4	15.5497	4.17872	33.4979	21	Feb	2022	05:34:13
2022-02-21T13:30:23Z	172.16.117.226	0	402	0	0	2022/02/21	13:30:10	15.91	0.56185	0.076012	-0.87995	5.69	16.09	42.574	2.795	7.846219	7.602512	5730	2254	305.38	97.953	15.471	30.759	32.534	40.639	8.105	597.9	700.5	350.0	15.4193	4.16764	33.5096	21	Feb	2022	05:44:13
2022-02-21T13:40:23Z	172.16.117.226	0	403	0	0	2022/02/21	13:40:10	15.91	0.56149	0.07646	-0.879449	5.72	16.06	42.594	2.859	7.853226	7.610225	5730	2254	305.432	98.085	15.526	30.735	32.510	40.612	8.102	597.2	700.6	348.2	15.5563	4.17834	33.4888	21	Feb	2022	05:54:13
2022-02-21T13:50:23Z	172.16.117.226	0	404	0	0	2022/02/21	13:50:10	15.91	0.56097	0.076398	-0.879543	5.69	16.06	42.622	2.907	7.852033	7.608315	5730	2254	307.94	98.92	15.539	30.638	32.413	40.515	8.102	594.7	700.6	347.8	15.5506	4.17828	33.4931	21	Feb	2022	06:04:13
2022-02-21T14:00:23Z	172.16.117.226	0	405	0	0	2022/02/21	14:00:10	15.91	0.56112	0.076394	-0.879524	5.72	16.07	42.614	2.842	7.852029	7.608733	5730	2254	307.532	98.784	15.537	30.654	32.429	40.531	8.102	595.2	700.7	347.8	15.5394	4.17757	33.4963	21	Feb	2022	06:14:13
2022-02-21T14:10:23Z	172.16.117.226	0	406	0	0	2022/02/21	14:10:10	15.91	0.56104	0.076355	-0.879577	5.72	16.08	42.618	2.767	7.85138	7.607822	5730	2254	307.653	98.814	15.533	30.651	32.426	40.529	8.103	595.0	700.7	348.0	15.5309	4.17684	33.4971	21	Feb	2022	06:24:13
2022-02-21T14:20:23Z	172.16.117.226	0	407	0	0	2022/02/21	14:20:10	15.91	0.56122	0.076432	-0.87952	5.69	16.08	42.609	2.687	7.852671	7.608872	5730	2254	307.019	98.598	15.527	30.676	32.451	40.556	8.104	595.8	700.6	348.2	15.521	4.17601	33.498	21	Feb	2022	06:34:13
2022-02-21T14:30:23Z	172.16.117.226	0	408	0	0	2022/02/21	14:30:10	15.91	0.56147	0.076315	-0.87964	5.72	16.07	42.595	3.023	7.8509	7.607158	5730	2254	305.919	98.223	15.517	30.720	32.495	40.599	8.103	596.9	700.6	348.5	15.5084	4.17474	33.4974	21	Feb	2022	06:44:13
2022-02-21T14:40:23Z	172.16.117.226	0	409	0	0	2022/02/21	14:40:10	15.91	0.56131	0.076208	-0.879749	5.69	16.07	42.604	2.74	7.849126	7.605292	5730	2254	305.749	98.196	15.53	30.721	32.496	40.598	8.102	596.8	700.6	348.1	15.5322	4.17694	33.4968	21	Feb	2022	06:54:13
2022-02-21T14:50:23Z	172.16.117.226	0	410	0	0	2022/02/21	14:50:10	15.91	0.56123	0.076321	-0.879604	5.69	16.07	42.608	2.951	7.850908	7.607543	5730	2254	306.699	98.494	15.527	30.688	32.463	40.566	8.102	596.1	700.7	348.2	15.5261	4.17639	33.4971	21	Feb	2022	07:04:13
2022-02-21T15:00:23Z	172.16.117.226	0	411	0	0	2022/02/21	15:00:10	15.91	0.56127	0.076321	-0.879612	5.69	16.07	42.606	2.958	7.850917	7.60744	5730	2254	306.899	98.542	15.519	30.684	32.459	40.561	8.102	595.8	700.6	348.4	15.513	4.17496	33.4954	21	Feb	2022	07:14:13
2022-02-21T15:10:23Z	172.16.117.226	0	412	0	0	2022/02/21	15:10:10	15.91	0.56128	0.076373	-0.879577	5.72	16.06	42.605	2.883	7.851747	7.608021	5730	2254	306.275	98.332	15.514	30.709	32.484	40.586	8.102	596.5	700.6	348.6	15.5096	4.1747	33.496	21	Feb	2022	07:24:13
2022-02-21T15:20:25Z	172.16.117.226	0	413	0	0	2022/02/21	15:20:12	15.91	0.56142	0.076228	-0.87971	5.69	16.06	42.597	2.799	7.849499	7.605997	5730	2254	305.503	98.079	15.512	30.738	32.513	40.616	8.103	597.3	700.6	348.6	15.507	4.17447	33.4962	21	Feb	2022	07:34:15
